"id","text","source","label"
8619,"I don't usually do this but there's a special something I want to get for my birthday next month, so I'm opening up 3 $40 headshot bust commissions. I'll be working on these next month. If you're interested, send me a DM, along with a character ref. ☺️💕 https://t.co/yZk8FrPKQt","twitter",0
8620,"I’m sooo lucky to still have my father by my side at 25 years old. He has experienced so much with me. Delivering my oldest daughter, walking me down the isle &amp; witness me graduating college. Wow😍","twitter",1
8621,"Saved the slightly more decent ones for insta👭 happy 18th birthday clodaslut👯 love ya millions☺️💜😘… http://t.co/7HKhGXEz2s","twitter",0
8622,"@SangsterThomas HAPPY 28th BIRTHDAY sweetheart 💐have a wonderful birthday 🎂😘","twitter",0
8623,"August/September I'll be moving, October I'm going to Punta Cana, November I turn 21 and in December I'm going to Germany. Holy shit 😂","twitter",1
8624,"17 yo me was something else https://t.co/jtpn4UvpoF","twitter",0
8625,"HAPPY 19th BIRTHDAY GIRLIE 💞👸🏼💁🏻👙👛🌂🌺💖💟 hope it has been the best! (only telling u bc I have a pic of us, otherwise IHY) @King_AGIII https://t.co/iWTLOaQydl","twitter",0
8626,"lol my 21st is coming up and everybody is hating so no one wants to do anything with me 😹😹","twitter",1
8627,"@thebradfordfile Never wanted something more in my 63 yrs on earth.","twitter",1
8628,"I turn 16 in 3 months &amp; don't have my permit, nice","twitter",1
8629,"Never knew at 22 i would hear the doctor say I have Thyroid Cancer 😔😔😔","twitter",1
8630,"Nakamura is still doing it at 38 https://t.co/2O38l2YvM8","twitter",0
8631,"Happy big 21! @FaviCakes","twitter",0
8632,"Youth at 34... We need to change that","twitter",0
8633,"I'm gonna be 23 next month. I already thought I was was 24. Oops.","twitter",1
8634,"My 10th High School Reunion is next year 😳. Where did the time go?!? #c/o2004 #DubC #CharlotteNC #YeaBaby","twitter",0
8635,"For the past 4 years now ive been stuck at age 22 thats your guess? Lol","twitter",1
8636,"I just reached Level 4 of the ""Hot Tamale"" badge on @foursquare. I’ve checked in at 15 different Mexican Restaurants! http://t.co/pUNidTTH","twitter",0
8637,"14 year olds now vs me at 14 https://t.co/lxc0IK2Jhy","twitter",0
8638,"@helv06 @Booktrust Oh I totally forgotten that book until you wrote that! My Dad used to read my The Magic Wishing Chair, I lost my copy on holiday.. he replaced it on my 21st Birthday &lt;3 #TimetoRead","twitter",0
8639,"Only 2 weeks til my 21st and we r fest! 💁🏼🎈🎉","twitter",1
8640,"Wow, can't believe I turn 22 in 5 days.","twitter",1
8641,"Wow I turn 18 this year 🙃🙃🙃🙃","twitter",1
8642,"I am #FirstNations, 5'11 245 lbs 59 years old. Never had a problem with a #policeman. #alllivesmatter #respect https://t.co/UCA8ATlBIb","twitter",1
8643,"@AaliaAilaa THE BLUE ONE omg I love it wrote most of my 10th board exams with it","twitter",0
8644,"One month countdown to my 21st 😬","twitter",1
8645,"2 weeks till 26. Bah","twitter",1
8646,"@ImJustHoney Mannn I need help deciding Because this is my birthday only turn 24 once","twitter",1
8647,"My birthday is next month babes! Who wants to get me an early present? 😍 this palette launches 4/24 on https://t.co/96LSxMvNl5 please and thank you! https://t.co/l0KXarTbzN","twitter",0
8648,"20 yrs young 💖 http://t.co/uWUYx1tm8l","twitter",1
8649,"@bpola_vibes @serenawilliams You still at 24?","twitter",0
8650,"this little white girl turned 17 on youtube &amp; you can’t tell me she wasn’t drunk","twitter",0
8651,"While y'all work jobs y'all hate I'm out here welding 10-12 hours a day and getting paid lavishly at 19. Seriously though, I love my job and I couldn't ask for a better life then what I'm living now!","twitter",1
8652,"welp time to start planning for my 21st birthday now","twitter",1
8653,"I'm gonna buy my first lottery ticket at 20 years old.","twitter",1
8654,"Retweeted Jonathan Winters (@american_jonny):Anthony Borges, 15 years old. He used his body to hold a door... https://t.co/ax8xeXl9L1","twitter",0
8655,"Someone give me ideas to do for my 18th 😀😀","twitter",1
8656,"🏖 celebrating my 19th on beach https://t.co/k9tuyYJp0b","twitter",1
8657,"Oh! And almost forgot my surprise pick...it's not likely, but don't say I didn't call derrick henry at 28","twitter",0
8658,"HAPPY BIRTHDAY @jaynomadic !! 🎈🎉 thank you for being a real one since day one, although you forgot my name a few times .... I’ll always luv ya kid 🧡 happy 22 bday 🍻","twitter",0
8659,"Which double world champion's father was born on this day, and killed at the age of 36, the same age as his son? … https://t.co/HjjFL1J1qP","twitter",0
8660,"@theyoutomytube (1/2) oh right! Doing Cosham to Havant, Havant to Littlehampton is fine to do. From Cosham to Havant at 05 and 48 past the","twitter",0
8661,"Holy shit, I turn 21 next week 🎊🎉","twitter",1
8662,"@talaboo05 @Tavitafaamausil @GentlemanUso Haha cuuuuzzz! She’s like the most sweetest person I’ve ever met in my 26 years, 4 weeks, 5hrs and 24mins of living 😭🙌🏽 ahaha","twitter",1
8663,"I got paid Wednesday, only spent $20 in 3 days thought I was doing good... now there's $200+ gone from my bank account wtf 😩😂😂","twitter",0
8664,"It's 9 days until my 21st... aren't I supposed to be excited??? Must've missed the memo😂😂😂😂","twitter",1
8665,"My 21st A Few Days AGO 😍😍😍 https://t.co/gISTnZO1bg","twitter",1
8666,"Is anyone else having a mid life crisis at 20 years old or is that just me","twitter",1
8667,"I know you're joking. So Ima let it go. No-one over the age of 21 who has listened to rap for more than 5 years doesn't know the real Esco. Stop lying 😂😂😂 https://t.co/cnOPA1aQdv","twitter",0
8668,"This man is about to released from prison for a murder committed at age 17. He's 74 now. https://t.co/j9DaTKuDdl","twitter",0
8669,"happy 15th birthday gf! 🎉❤️ only one more year til you start driving!!! 🚗 @briannaa_brown https://t.co/W2o2deXgD2","twitter",0
8670,"At 13, I left my small town to go to TKC, where I spent 5 years being groomed as ""middle class professionals""/high-flying young women. If I didn't go to TKC, I would not have had the 'lift' that I had. #NotMarriedAt11 #EndChildMarriage","twitter",0
8671,"HUGE 10th BIRTHDAY S/O to my mini #basshead, sweet ball of sunshine, Hannah! ☺️💕✨🎶 @bassnectar @bass_network https://t.co/EAbWPViz5H","twitter",0
8672,"Me on my birthday 😭 18 in 2 weeks https://t.co/fKpUNjBiXe","twitter",1
8673,"@CassandraRules @FoxNews @realDonaldTrump @jessebwatters @DonaldJTrumpJr If u were 18 years old in the 1930's in Germany u would have joined the SS. You r a disgusting human being applauding Nazi like propaganda.","twitter",0
8674,"in my 21 years of existence, i’ve never gone somewhere for spring break and it’s really hurts","twitter",1
8675,"One month until I turn 25, this birthday is so bittersweet.","twitter",1
8676,"If I keep cooking like this, I think the kids will definitely leave home at 18........ #singledad","twitter",0
8677,"I feel like I'm getting so old. My niece just turned 17 n will be a graduating senior this time next year.","twitter",0
8678,"Ugggghhhh acne! I've been taking acne medication since I was 16 years old (I'll let you figure out how many years... https://t.co/PjrsbZVvUx","twitter",0
8679,"@smileatstyle I’m the same, and I’m married with a mortgage &amp; a baby. I actually turn 34 this year 😬","twitter",1
8680,"HAPPY 18th BIRTHDAY🎉 THANKS FOR BEING MY BESTFRIEND💛💛💛 https://t.co/D0Ug0XVqgh","twitter",0
8681,"Quick thread of horrible things men have said to me in my life: I worked at the gates of Six Flags Great Adventure at 16 and when I put a wristband on a guy he said ""ouchie my arm hair"" 1/x","twitter",0
8682,"@ilikecatss801 Lol since like my 17th Birthday! Brother and sister! Let me find a photo.","twitter",0
8683,"At times I get sad that I haven’t started a family yet but then I’m reminded that I’m 24 years old and all my friends have multiple babies for me to borrow.","twitter",1
8684,"Happy birthday to me ❤️❤️ #22 #sept27th #trans #ts #birthdaygirl #libra @TgirlPromo1 https://t.co/61Uwo8l0tH","twitter",1
8685,"Want another baby, don't want to be pregnant on my 21st 🤔","twitter",1
8686,"@Bradleysfight You inspire me more than anyone I've known in my 32 years. All of you. God bless little darling 💙⭐️💙⭐️💙","twitter",1
8687,"The first two matches of the Cuba-Russia dual have been 🔥 🔥 🔥 Reigning World champ Yowlys Bonne Rodriguez scored four here and held off Russia's Zelimkhan Abakarov to win a 5-5 decision at 61 kg. https://t.co/hBG46vj8of","twitter",0
8688,"After marathon Bridget Jones series i realized love is veryyyy long and need a patient! After 43 yrs old finally she is married","twitter",0
8689,"Zac Farro is just the nicest man ever and my 12 yr old self is just so so so made up right now.","twitter",0
8690,"Why didn't they blur his face out? Why blurt out the face of the police? What if he gets bullied in school because children can recognize him?It's not fair...the fact he's only 10 years old makes it even worse.Don't let this bad moment scare you, little one. You're strong! 😎 https://t.co/aIpuRB1TTc","twitter",0
8691,"My bitch turned 21 in Miami &amp; Idk what's more epic aside from me not being there","twitter",0
8692,"i work at 11 tomorrow faaaak","twitter",0
8693,"What would you do with an extra 1200.00 a month or a 300.00 a week part time extra cash please inbox me if... http://t.co/K1WxySJeLf","twitter",0
8694,"@Bballforeverfb And finally, when it comes to scoring titles, Jordan didn't have much competition.  In Jordan's age 34 season, the league didn't have an all-world scorer like James Harden averaging 36ppg.","twitter",0
8695,"The reason was so I could take my first overdose at 15, have a life time of self loathing and trying to figure out why I am unlovable, before I ultimately and eventually die by my own means before the age of 35.Give this twat a gold fucking star https://t.co/AiKYl55KHF","twitter",0
8696,"@Aishahome @Ghummans Jealous????Oh hello....are they sons of obama or prince charles??How they were billioners in the age of 13?All nations money they looted which court is asking now..if its all halal money let them to give money trail instead of qatari letter and calibiri font","twitter",0
8697,"@Radio702 @702Aubrey @wendyknowler at 18,u don't know responsibility,working with money,knowing what u want in life.18 isn't an adult age.","twitter",0
8698,"At @amri_nj for my 33rd @biogen #Aducanumab #ClinicalTrials infusion.  If you're willing &amp; able consider contacting https://t.co/UVvwttQn1f to find a trial center near you.  We will never find a cure for #Alzheimers without clinical trials. @alzassociation @alzimpact @AlzAssnGNJ https://t.co/2ujlRIYAAl","twitter",0
8699,"@awsten i’m a 16 year old i sweat too much","twitter",1
8700,"Your life is basically planned out after taking PSLE at 12 YEARS OLD in Singapore ... imagine wanting to be a creative but you’re in NT stream. It’ll take years compared to if you’re in Express. Exam results matter more in SG than our emotional health and THATS the tea https://t.co/LGdXGM7wSc","twitter",0
8701,"+ I came to this country at the age of 18 [so unfortunately...greatest disaster in my life]- it never occurred to me that i can sleep with anyone i like, be pregnant anytime i like, that welfare system will take care of my babies. There is no such thing as a ""welfare queen""","twitter",0
8702,"5 days left until our 50th. Open House tickets are still available online until April 21 or at the door on April 22. www.ahss50th@peelsb.com","twitter",0
8703,"@nocrackers30 You asked for my opinion why he's not in the Hall, and I gave it to you: He wasn't a very productive hitter, because his OBP was low and he didn't hit for a ton of power. He's at 38 WAR which isn't even close to the 1b standard. You're just pleading now. https://t.co/cp1sQBJSI8","twitter",0
8704,"my 21st bday tomorrow and my plan is to clean and do laundry #mommylife #housewife","twitter",1
8705,"So @flypal just launched their direct flights to Sapporo!! Starts Sept 10! Tomorrow (July 6) at 12mn, they’re gonna have a seat sale with economy tickets at 399USD and full on flat bed style seats for business class at 999USD! 😱 #MagicalSapporoAwaits Time to snowboard!!! 😁","twitter",0
8706,"When you leave a theological status on FB about God loving us, and then your 15yo drops this gem in the comments.… https://t.co/kX0hzUcfkG","twitter",0
8707,"The fact that I work kills me. Like I only turn 21 one time. Bitches","twitter",1
8708,"I’ll be 25 in 2 weeks. I’m old like the rest of you. LordT.","twitter",1
8709,"@Allison_w2 @WymanCenter @aliahbfly @StlChange what's the significance of age 25? I feel like # keeps creeping up.","twitter",0
8710,"20th birthday in 3 weeks 👀","twitter",1
8711,"It's taking like 21 years for me to turn turn 21 🙄","twitter",1
8712,"@josh_rf happy 30th birthday ouch! #old","twitter",0
8713,"@drClaire read your bio. If you're still raising someone 25 years old and consider them a kid… You're not doing them a favor","twitter",0
8714,"Randy Johnson threw a perfect game at 40 years old OTD, 15 years ago. Imagine facing the big unit? Guy was lethal. 5x Cy Young winner. 🔥 https://t.co/9dA0fNsrZK","twitter",0
8715,"He turned 25. https://t.co/JMsqSIhrku","twitter",0
8716,"@Jailyn216 @Dlstoke @TheValuesVoter @OberandOut @MEPFuller i was prescribed oxy cotton at 19 r a bulging disc, i did not like taking pills all day though I LOVED THE FEELING.  so went on methadone thru a doctor u take in morning and it helps pain 4 24 hrs. but now doctors wont prescribe even if dying of cancer. I SAY DONT TAKE A THING","twitter",0
